Suborder;Superfamily;Family;Constrained within family;Subfamily;Constrained witin subfamily;Genus;Species;Consrained within genus
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Oligobuninae;Yes except unplaced species in superfamily;Promartes;gemmarosae;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Oligobuninae;Yes except unplaced species in superfamily;Promartes;lepidus;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Melinae;Yes except unplaced species in superfamily;Promeles;macedonicus;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Melinae;Yes except unplaced species in superfamily;Promeles;palaeattica;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Mustelinae;Yes except unplaced species in superfamily;Proputorius;lufengensis;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Mustelinae;Yes except unplaced species in superfamily;Proputorius;minimus;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Mustelinae;Yes except unplaced species in superfamily;Proputorius;pusillus;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Mustelinae;Yes except unplaced species in superfamily;Proputorius;sansaniensis;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Mustelinae;Yes except unplaced species in superfamily;Proputorius;yaogouensis;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Pteronura;brasiliensis;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Melinae;Yes except unplaced species in superfamily;Sabadellictis;crusafonti;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sardolutra;ichnusae;Potentially nested within Lutra
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Satherium;piscinarium;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Leptarctinae;Yes except unplaced species in superfamily;Schultzogale;inexpecta ;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Siamogale;thailandica;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivanasua;moravica;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivanasua;viverroides;Yes
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivaonyx;africanus;Enhydriodon and Sivaonyx combined considered monophyletic but species allowed to move freely between the two
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivaonyx;bathygnathus;Enhydriodon and Sivaonyx combined considered monophyletic but species allowed to move freely between the two
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivaonyx;beyi;Enhydriodon and Sivaonyx combined considered monophyletic but species allowed to move freely between the two
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivaonyx;ekecaman;Enhydriodon and Sivaonyx combined considered monophyletic but species allowed to move freely between the two
Caniformia;Musteloidea;Mustelidae;Yes except unplaced species in superfamily;Lutrinae;Yes except unplaced species in superfamily;Sivaonyx;gandakasensis;Enhydriodon and Sivaonyx combined considered monophyletic but species allowed to move freely between the two
